Date,Corridor,Delay_Type,Minutes_Delayed
2024-06-09,Mountain,staff,
2024-06-09,Mountain,signal,29.0
2024-06-09,Mountain,accident,45.0
2024-06-09,Valley,mechanical,41.0
2024-06-09,Valley, weather ,37.0
2024-06-09,Valley,traffic,35.0
2024-06-09,Valley,staff,24.0
2024-06-09,Valley,signal,30.0
2024-06-09,Valley,accident,34.0
2024-06-10,North-South, weather ,38.0
2024-06-10,North-South,signal,37.0
2024-06-10,North-South,accident,31.0
2024-06-10,East-West,mechanical,40.0
2024-06-10,East-West, weather ,36.0
2024-06-10,East-West,traffic,31.0
2024-06-10,East-West,staff,37.0
2024-06-10,East-West,signal,39.0
2024-06-10,East-West,accident,27.0
2024-06-10,Central,mechanical,32.0
2024-06-10,Central, weather ,37.0
2024-06-10,Central,staff,37.0
2024-06-10,Central,signal,33.0
2024-06-10,Central,accident,38.0
2024-06-10,Coastal, weather ,25.0
2024-06-10,Coastal,traffic,35.0
2024-06-10,Coastal,staff,29.0
2024-06-10,Coastal,signal,36.0
2024-06-10,Coastal,accident,33.0
2024-06-10,Mountain,mechanical,36.0
2024-06-10,Mountain, weather ,28.0
2024-06-10,Mountain,traffic,34.0
2024-06-10,Mountain,staff,30.0
2024-06-10,Mountain,signal,34.0
2024-06-10,Valley,mechanical,41.0
2024-06-10,Valley, weather ,
2024-06-10,Valley,traffic,36.0
2024-06-10,Valley,staff,29.0
2024-06-10,Valley,signal,36.0
2024-06-10,Valley,accident,29.0
2024-06-11,North-South,mechanical,39.0
2024-06-11,North-South, weather ,
2024-06-11,North-South,traffic,27.0
2024-06-11,North-South,staff,34.0
2024-06-11,North-South,signal,37.0
2024-06-11,East-West, weather ,37.0
2024-06-11,East-West,traffic,38.0
2024-06-11,East-West,staff,35.0
2024-06-11,East-West,accident,42.0
2024-06-11,Central,mechanical,34.0
2024-06-11,Central, weather ,32.0
2024-06-11,Central,staff,35.0
2024-06-11,Central,signal,37.0
2024-06-11,Central,accident,29.0
2024-06-11,Coastal,mechanical,32.0
2024-06-11,Coastal, weather ,28.0
2024-06-11,Coastal,staff,32.0
2024-06-11,Coastal,signal,35.0
2024-06-11,Coastal,accident,36.0
2024-06-11,Mountain,mechanical,39.0
2024-06-11,Mountain, weather ,39.0
2024-06-11,Mountain,traffic,31.0
2024-06-11,Mountain,staff,42.0
2024-06-11,Mountain,signal,37.0
2024-06-11,Mountain,accident,33.0
2024-06-11,Valley,mechanical,40.0
2024-06-11,Valley,traffic,28.0
2024-06-11,Valley,staff,38.0
2024-06-11,Valley,signal,42.0
2024-06-11,Valley,accident,35.0
2024-06-12,North-South,mechanical,36.0
2024-06-12,North-South,traffic,34.0
2024-06-12,North-South,staff,35.0
2024-06-12,North-South,signal,32.0
2024-06-12,North-South,accident,33.0
2024-06-12,East-West,mechanical,44.0
2024-06-12,East-West, weather ,
2024-06-12,East-West,traffic,
2024-06-12,East-West,staff,33.0
2024-06-12,East-West,signal,33.0
2024-06-12,Central,mechanical,33.0
2024-06-12,Central,traffic,33.0
2024-06-12,Central,staff,41.0
2024-06-12,Central,signal,30.0
2024-06-12,Central,accident,39.0
2024-06-12,Coastal, weather ,30.0
2024-06-12,Coastal,traffic,31.0
2024-06-12,Coastal,accident,37.0
2024-06-12,Mountain,mechanical,30.0
2024-06-12,Mountain, weather ,38.0
2024-06-12,Mountain,traffic,37.0
2024-06-12,Mountain,signal,33.0
2024-06-12,Mountain,accident,35.0
2024-06-12,Valley,mechanical,32.0
2024-06-12,Valley, weather ,33.0
2024-06-12,Valley,staff,37.0
2024-06-12,Valley,signal,32.0
2024-06-12,Valley,accident,31.0
2024-06-13,North-South,mechanical,28.0
2024-06-13,North-South, weather ,42.0
2024-06-13,North-South,traffic,35.0
2024-06-13,North-South,staff,28.0
2024-06-13,North-South,signal,36.0
2024-06-13,North-South,accident,34.0
2024-06-13,East-West, weather ,32.0
2024-06-13,East-West,traffic,36.0
2024-06-13,East-West,staff,40.0
2024-06-13,East-West,signal,39.0
2024-06-13,East-West,accident,33.0
2024-06-13,Central,mechanical,42.0
2024-06-13,Central,staff,36.0
2024-06-13,Central,signal,35.0
2024-06-13,Central,accident,29.0
2024-06-13,Coastal,mechanical,27.0
2024-06-13,Coastal, weather ,35.0
2024-06-13,Coastal,traffic,35.0
2024-06-13,Coastal,staff,29.0
2024-06-13,Coastal,signal,34.0
2024-06-13,Coastal,accident,28.0
2024-06-13,Mountain,mechanical,20.0
2024-06-13,Mountain, weather ,40.0
2024-06-13,Mountain,staff,23.0
2024-06-13,Mountain,signal,33.0
2024-06-13,Mountain,accident,38.0
2024-06-13,Valley,mechanical,47.0
2024-06-13,Valley, weather ,34.0
2024-06-13,Valley,staff,36.0
2024-06-13,Valley,signal,30.0
2024-06-13,Valley,accident,
2024-06-14,North-South, weather ,35.0
2024-06-14,North-South,staff,
2024-06-14,East-West,mechanical,27.0
2024-06-14,East-West, weather ,38.0
2024-06-14,East-West,traffic,39.0
2024-06-14,East-West,staff,33.0
2024-06-14,East-West,signal,41.0
2024-06-14,East-West,accident,44.0
2024-06-14,Central,mechanical,48.0
2024-06-14,Central, weather ,44.0
2024-06-14,Central,traffic,27.0
2024-06-14,Central,staff,42.0
2024-06-14,Central,signal,34.0
2024-06-14,Central,accident,35.0
2024-06-14,Coastal,mechanical,38.0
2024-06-14,Coastal, weather ,26.0
2024-06-14,Coastal,traffic,42.0
2024-06-14,Coastal,staff,33.0
2024-06-14,Coastal,accident,42.0
2024-06-14,Mountain,mechanical,27.0
2024-06-14,Mountain, weather ,31.0
2024-06-14,Mountain,traffic,33.0
2024-06-14,Mountain,staff,
2024-06-14,Mountain,signal,
2024-06-14,Mountain,accident,33.0
2024-06-14,Valley,mechanical,45.0
2024-06-14,Valley, weather ,39.0
2024-06-14,Valley,traffic,44.0
2024-06-14,Valley,staff,38.0
2024-06-14,Valley,accident,35.0
2024-06-15,North-South,mechanical,31.0
2024-06-15,North-South,staff,30.0
2024-06-15,North-South,signal,35.0
2024-06-15,North-South,accident,36.0
2024-06-15,East-West,mechanical,41.0
2024-06-15,East-West, weather ,34.0
2024-06-15,East-West,traffic,43.0
2024-06-15,East-West,staff,36.0
2024-06-15,East-West,signal,33.0
2024-06-15,East-West,accident,40.0
2024-06-15,Central,traffic,32.0
2024-06-15,Central,staff,34.0
2024-06-15,Central,signal,49.0
2024-06-15,Central,accident,36.0
2024-06-15,Coastal,mechanical,34.0
2024-06-15,Coastal, weather ,39.0
2024-06-15,Coastal,traffic,31.0
2024-06-15,Coastal,staff,37.0
2024-06-15,Coastal,signal,37.0
2024-06-15,Coastal,accident,31.0
2024-06-15,Mountain,mechanical,45.0
2024-06-15,Mountain, weather ,45.0
2024-06-15,Mountain,traffic,27.0
2024-06-15,Mountain,staff,30.0
2024-06-15,Mountain,signal,45.0
2024-06-15,Mountain,accident,33.0
2024-06-15,Valley,mechanical,32.0
2024-06-15,Valley, weather ,34.0
2024-06-15,Valley,traffic,39.0
2024-06-15,Valley,staff,31.0
2024-06-15,Valley,signal,34.0
2024-06-15,Valley,accident,34.0
2024-06-16,North-South,mechanical,36.0
2024-06-16,North-South, weather ,45.0
2024-06-16,North-South,traffic,36.0
2024-06-16,North-South,staff,35.0
2024-06-16,North-South,signal,35.0
2024-06-16,North-South,accident,
2024-06-16,East-West,mechanical,48.0
2024-06-16,East-West, weather ,31.0
2024-06-16,East-West,traffic,33.0
2024-06-16,East-West,accident,52.0
2024-06-16,Central,mechanical,41.0
2024-06-16,Central, weather ,30.0
2024-06-16,Central,traffic,28.0
2024-06-16,Central,staff,34.0
2024-06-16,Central,signal,23.0
2024-06-16,Central,accident,38.0
2024-06-16,Coastal,mechanical,40.0
2024-06-16,Coastal, weather ,31.0
2024-06-16,Coastal,staff,35.0
2024-06-16,Coastal,signal,32.0
2024-06-16,Coastal,accident,39.0
2024-06-16,Mountain,mechanical,31.0
2024-06-16,Mountain, weather ,28.0
2024-06-16,Mountain,traffic,40.0
2024-06-16,Mountain,staff,40.0
2024-06-16,Mountain,signal,
2024-06-16,Mountain,accident,42.0
2024-06-16,Valley,mechanical,27.0
2024-06-16,Valley, weather ,29.0
2024-06-16,Valley,traffic,47.0
2024-06-16,Valley,staff,37.0
2024-06-16,Valley,signal,37.0
2024-06-16,Valley,accident,35.0
2024-06-17,North-South,mechanical,31.0
2024-06-17,North-South,traffic,43.0
2024-06-17,North-South,staff,27.0
2024-06-17,North-South,signal,36.0
2024-06-17,North-South,accident,37.0
2024-06-17,East-West,mechanical,25.0
2024-06-17,East-West,traffic,36.0
2024-06-17,East-West,staff,32.0
2024-06-17,East-West,signal,34.0
2024-06-17,East-West,accident,40.0
2024-06-17,Central, weather ,42.0
2024-06-17,Central,traffic,33.0
2024-06-17,Central,staff,36.0
2024-06-17,Central,signal,38.0
2024-06-17,Central,accident,28.0
2024-06-17,Coastal,mechanical,41.0
2024-06-17,Coastal, weather ,34.0
2024-06-17,Coastal,traffic,23.0
2024-06-17,Coastal,staff,41.0
2024-06-17,Coastal,accident,41.0
2024-06-17,Mountain,mechanical,28.0
2024-06-17,Mountain, weather ,28.0
2024-06-17,Mountain,traffic,28.0
2024-06-17,Mountain,staff,36.0
2024-06-17,Mountain,signal,28.0
2024-06-17,Mountain,accident,34.0
2024-06-17,Valley,mechanical,29.0
2024-06-17,Valley, weather ,35.0
2024-06-17,Valley,traffic,37.0
2024-06-17,Valley,staff,40.0
2024-06-17,Valley,signal,26.0
2024-06-17,Valley,accident,36.0
2024-06-18,North-South, weather ,33.0
2024-06-18,North-South,traffic,36.0
2024-06-18,North-South,staff,42.0
2024-06-18,North-South,signal,38.0
2024-06-18,North-South,accident,31.0
2024-06-18,East-West,mechanical,
2024-06-18,East-West,traffic,31.0
2024-06-18,East-West,staff,39.0
2024-06-18,East-West,signal,44.0
2024-06-18,Central,mechanical,30.0
2024-06-18,Central, weather ,44.0
2024-06-18,Central,traffic,31.0
2024-06-18,Central,signal,31.0
2024-06-18,Central,accident,42.0
2024-06-18,Coastal,mechanical,38.0
2024-06-18,Coastal, weather ,35.0
2024-06-18,Coastal,traffic,47.0
2024-06-18,Coastal,signal,31.0
2024-06-18,Coastal,accident,35.0
2024-06-18,Mountain,mechanical,37.0
2024-06-18,Mountain, weather ,31.0
2024-06-18,Mountain,staff,38.0
2024-06-18,Mountain,signal,39.0
2024-06-18,Mountain,accident,42.0
2024-06-18,Valley,mechanical,30.0
2024-06-18,Valley, weather ,32.0
2024-06-18,Valley,traffic,40.0
2024-06-18,Valley,,34.0
2024-06-18,Valley,signal,
2024-06-18,Valley,accident,45.0
2024-06-19,North-South,mechanical,40.0
2024-06-19,North-South,traffic,29.0
2024-06-19,North-South,staff,30.0
2024-06-19,North-South,signal,28.0
2024-06-19,North-South,accident,27.0
2024-06-19,East-West,mechanical,39.0
2024-06-19,East-West, weather ,32.0
2024-06-19,East-West,traffic,24.0
2024-06-19,East-West,staff,42.0
2024-06-19,East-West,signal,38.0
2024-06-19,East-West,accident,36.0
2024-06-19,Central,mechanical,37.0
2024-06-19,Central, weather ,33.0
2024-06-19,Central,traffic,30.0
2024-06-19,Central,signal,35.0
2024-06-19,Central,accident,38.0
2024-06-19,Coastal,mechanical,
2024-06-19,Coastal, weather ,40.0
2024-06-19,Coastal,traffic,38.0
2024-06-19,Coastal,staff,27.0
2024-06-19,Coastal,accident,44.0
2024-06-19,Mountain, weather ,33.0
2024-06-19,Mountain,traffic,37.0
2024-06-19,Mountain,staff,35.0
2024-06-19,Mountain,signal,31.0
2024-06-19,Mountain,accident,
2024-06-19,Valley,mechanical,34.0
2024-06-19,Valley, weather ,45.0
2024-06-19,Valley,traffic,41.0
2024-06-19,Valley,signal,40.0
2024-06-20,North-South,mechanical,28.0
2024-06-20,North-South, weather ,43.0
2024-06-20,North-South,traffic,42.0
2024-06-20,North-South,staff,29.0
2024-06-20,North-South,signal,28.0
2024-06-20,North-South,accident,38.0
2024-06-20,East-West,mechanical,30.0
2024-06-20,East-West, weather ,34.0
2024-06-20,East-West,traffic,42.0
2024-06-20,East-West,staff,34.0
2024-06-20,East-West,signal,26.0
2024-06-20,Central, weather ,28.0
2024-06-20,Central,traffic,40.0
2024-06-20,Central,staff,42.0
2024-06-20,Coastal,mechanical,29.0
2024-06-20,Coastal, weather ,42.0
2024-06-20,Coastal,traffic,
2024-06-20,Coastal,staff,33.0
2024-06-20,Coastal,signal,32.0
2024-06-20,Coastal,accident,51.0
2024-06-20,Mountain,mechanical,36.0
2024-06-20,Mountain,staff,38.0
2024-06-20,Mountain,signal,25.0
2024-06-20,Mountain,accident,
2024-06-20,Valley,mechanical,36.0
2024-06-20,Valley, weather ,45.0
2024-06-20,Valley,traffic,40.0
2024-06-20,Valley,staff,34.0
2024-06-20,Valley,signal,32.0
2024-06-20,Valley,accident,28.0
2024-06-21,North-South,mechanical,30.0
2024-06-21,North-South,traffic,31.0
2024-06-21,North-South,signal,35.0
2024-06-21,North-South,accident,44.0
2024-06-21,East-West,mechanical,29.0
2024-06-21,East-West, weather ,34.0
2024-06-21,East-West,traffic,40.0
2024-06-21,East-West,staff,28.0
2024-06-21,East-West,signal,31.0
2024-06-21,East-West,accident,41.0
2024-06-21,Central,mechanical,34.0
2024-06-21,Central, weather ,26.0
2024-06-21,Central,staff,36.0
2024-06-21,Central,signal,34.0
2024-06-21,Central,accident,35.0
2024-06-21,Coastal, weather ,38.0
2024-06-21,Coastal,traffic,31.0
2024-06-21,Coastal,staff,41.0
2024-06-21,Coastal,signal,37.0
2024-06-21,Coastal,accident,52.0
2024-06-21,Mountain,mechanical,34.0
2024-06-21,Mountain, weather ,40.0
2024-06-21,Mountain,traffic,34.0
2024-06-21,Mountain,staff,32.0
2024-06-21,Mountain,accident,37.0
2024-06-21,Valley,mechanical,34.0
2024-06-21,Valley,traffic,43.0
2024-06-21,Valley,staff,46.0
2024-06-21,Valley,signal,43.0
2024-06-21,Valley,accident,32.0
2024-06-22,North-South,mechanical,40.0
2024-06-22,North-South, weather ,43.0
2024-06-22,North-South,traffic,33.0
2024-06-22,North-South,staff,
2024-06-22,North-South,signal,32.0
2024-06-22,North-South,accident,30.0
2024-06-22,East-West,mechanical,24.0
2024-06-22,East-West, weather ,33.0
2024-06-22,East-West,traffic,42.0
2024-06-22,East-West,staff,37.0
2024-06-22,East-West,signal,38.0
2024-06-22,East-West,accident,39.0
2024-06-22,Central, weather ,33.0
2024-06-22,Central,traffic,33.0
2024-06-22,Central,staff,30.0
2024-06-22,Central,signal,29.0
2024-06-22,Coastal, weather ,39.0
2024-06-22,Coastal,traffic,34.0
2024-06-22,Coastal,staff,48.0
2024-06-22,Coastal,signal,28.0
2024-06-22,Coastal,accident,30.0
2024-06-22,Mountain,,44.0
2024-06-22,Mountain,traffic,30.0
2024-06-22,Mountain,staff,49.0
2024-06-22,Mountain,signal,29.0
2024-06-22,Mountain,accident,42.0
2024-06-22,Valley,mechanical,31.0
2024-06-22,Valley, weather ,30.0
2024-06-22,Valley,traffic,45.0
2024-06-22,Valley,staff,42.0
2024-06-22,Valley,signal,32.0
2024-06-22,Valley,accident,34.0
2024-06-23,North-South,mechanical,34.0
2024-06-23,North-South,accident,37.0
2024-06-23,East-West,mechanical,30.0
2024-06-23,East-West,,26.0
2024-06-23,East-West,traffic,38.0
2024-06-23,East-West,staff,29.0
2024-06-23,East-West,,31.0
2024-06-23,Central, weather ,32.0
2024-06-23,Central,traffic,36.0
2024-06-23,Central,staff,34.0
2024-06-23,Central,signal,39.0
2024-06-23,Central,accident,28.0
2024-06-23,Coastal,mechanical,34.0
2024-06-23,Coastal,traffic,40.0
2024-06-23,Coastal,staff,46.0
2024-06-23,Coastal,accident,35.0
2024-06-23,Mountain,mechanical,
2024-06-23,Mountain, weather ,49.0
2024-06-23,Mountain,traffic,36.0
2024-06-23,Mountain,staff,36.0
2024-06-23,Mountain,signal,35.0
2024-06-23,Mountain,accident,26.0
2024-06-23,Valley, weather ,38.0
2024-06-23,Valley,staff,
2024-06-23,Valley,signal,34.0
2024-06-23,Valley,accident,37.0
2024-06-24,North-South,mechanical,33.0
2024-06-24,North-South, weather ,36.0
2024-06-24,North-South,traffic,42.0
2024-06-24,North-South,staff,32.0
2024-06-24,North-South,signal,40.0
2024-06-24,North-South,accident,37.0
2024-06-24,East-West,mechanical,31.0
2024-06-24,East-West,traffic,40.0
2024-06-24,East-West,staff,29.0
2024-06-24,East-West,signal,33.0
2024-06-24,East-West,accident,37.0
2024-06-24,Central, weather ,40.0
2024-06-24,Central,,36.0
2024-06-24,Central,staff,32.0
2024-06-24,Central,signal,25.0
2024-06-24,Central,accident,26.0
2024-06-24,Coastal, weather ,38.0
2024-06-24,Coastal,traffic,42.0
2024-06-24,Coastal,staff,43.0
2024-06-24,Coastal,signal,27.0
2024-06-24,Coastal,accident,36.0
2024-06-24,Mountain,mechanical,36.0
2024-06-24,Mountain,traffic,
2024-06-24,Mountain,staff,36.0
2024-06-24,Mountain,signal,40.0
2024-06-24,Mountain,accident,35.0
2024-06-24,Valley, weather ,30.0
2024-06-24,Valley,staff,32.0
2024-06-24,Valley,signal,31.0
2024-06-24,Valley,accident,30.0
2024-06-25,North-South,mechanical,37.0
2024-06-25,North-South, weather ,32.0
2024-06-25,North-South,traffic,34.0
2024-06-25,North-South,staff,36.0
2024-06-25,North-South,signal,32.0
2024-06-25,East-West,mechanical,37.0
2024-06-25,East-West, weather ,43.0
2024-06-25,East-West,traffic,31.0
2024-06-25,East-West,signal,37.0
2024-06-25,Central,mechanical,33.0
2024-06-25,Central, weather ,34.0
2024-06-25,Central,traffic,34.0
2024-06-25,Central,staff,35.0
2024-06-25,Central,signal,45.0
2024-06-25,Coastal,mechanical,31.0
2024-06-25,Coastal,,31.0
2024-06-25,Coastal,traffic,38.0
2024-06-25,Coastal,staff,30.0
2024-06-25,Coastal,accident,38.0
2024-06-25,Mountain,mechanical,46.0
2024-06-25,Mountain,traffic,43.0
2024-06-25,Mountain,staff,32.0
2024-06-25,Mountain,signal,35.0
2024-06-25,Valley,mechanical,36.0
2024-06-25,Valley, weather ,35.0
2024-06-25,Valley,traffic,31.0
2024-06-25,Valley,staff,31.0
2024-06-25,Valley,signal,
2024-06-25,Valley,accident,34.0
2024-06-26,North-South,mechanical,40.0
2024-06-26,North-South, weather ,33.0
2024-06-26,North-South,traffic,33.0
2024-06-26,North-South,staff,35.0
2024-06-26,North-South,signal,
2024-06-26,North-South,accident,28.0
2024-06-26,East-West,mechanical,30.0
2024-06-26,East-West, weather ,31.0
2024-06-26,East-West,traffic,30.0
2024-06-26,East-West,signal,43.0
2024-06-26,East-West,accident,39.0
2024-06-26,Central, weather ,40.0
2024-06-26,Central,traffic,37.0
2024-06-26,Central,staff,36.0
2024-06-26,Central,signal,44.0
2024-06-26,Central,accident,36.0
2024-06-26,Coastal,mechanical,40.0
2024-06-26,Coastal, weather ,38.0
2024-06-26,Coastal,traffic,27.0
2024-06-26,Coastal,staff,
2024-06-26,Coastal,signal,35.0
2024-06-26,Coastal,accident,28.0
2024-06-26,Mountain,mechanical,37.0
2024-06-26,Mountain,staff,33.0
2024-06-26,Mountain,signal,34.0
2024-06-26,Mountain,accident,41.0
2024-06-26,Valley, weather ,32.0
2024-06-26,Valley,traffic,37.0
2024-06-26,Valley,,47.0
2024-06-26,Valley,signal,33.0
2024-06-27,North-South, weather ,27.0
2024-06-27,North-South,traffic,38.0
2024-06-27,North-South,staff,40.0
2024-06-27,North-South,signal,33.0
2024-06-27,North-South,accident,39.0
2024-06-27,East-West,mechanical,34.0
2024-06-27,East-West, weather ,44.0
2024-06-27,East-West,traffic,34.0
2024-06-27,East-West,staff,38.0
2024-06-27,East-West,signal,41.0
2024-06-27,East-West,accident,39.0
2024-06-27,Central,mechanical,35.0
2024-06-27,Central, weather ,43.0
2024-06-27,Central,traffic,24.0
2024-06-27,Central,staff,38.0
2024-06-27,Central,signal,28.0
2024-06-27,Central,accident,36.0
2024-06-27,Coastal,mechanical,39.0
2024-06-27,Coastal, weather ,47.0
2024-06-27,Coastal,staff,32.0
2024-06-27,Coastal,signal,33.0
2024-06-27,Coastal,accident,43.0
2024-06-27,Mountain,mechanical,40.0
2024-06-27,Mountain,traffic,33.0
2024-06-27,Mountain,signal,34.0
2024-06-27,Mountain,accident,45.0
2024-06-27,Valley,mechanical,41.0
2024-06-27,Valley, weather ,32.0
2024-06-27,Valley,traffic,38.0
2024-06-27,Valley,staff,37.0
2024-06-27,Valley,signal,31.0
2024-06-27,Valley,accident,33.0
2024-06-28,North-South,mechanical,28.0
2024-06-28,North-South,staff,37.0
2024-06-28,North-South,signal,22.0
2024-06-28,East-West, weather ,31.0
2024-06-28,East-West,staff,36.0
2024-06-28,East-West,signal,32.0
2024-06-28,East-West,accident,35.0
2024-06-28,Central,mechanical,29.0
2024-06-28,Central, weather ,35.0
2024-06-28,Central,traffic,35.0
2024-06-28,Central,staff,27.0
2024-06-28,Central,signal,45.0
2024-06-28,Central,accident,38.0
2024-06-28,Coastal, weather ,31.0
2024-06-28,Coastal,traffic,34.0
2024-06-28,Coastal,staff,34.0
2024-06-28,Coastal,signal,36.0
2024-06-28,Coastal,accident,26.0
2024-06-28,Mountain,mechanical,40.0
2024-06-28,Mountain, weather ,29.0
2024-06-28,Mountain,staff,36.0
2024-06-28,Mountain,signal,37.0
2024-06-28,Mountain,accident,28.0
2024-06-28,Valley,mechanical,
2024-06-28,Valley, weather ,41.0
2024-06-28,Valley,traffic,23.0
2024-06-28,Valley,staff,31.0
2024-06-28,Valley,,41.0
2024-06-28,Valley,accident,31.0
2024-06-29,North-South,mechanical,29.0
2024-06-29,North-South, weather ,35.0
2024-06-29,North-South,traffic,35.0
2024-06-29,North-South,staff,32.0
2024-06-29,North-South,signal,36.0
2024-06-29,North-South,accident,29.0
2024-06-29,East-West,mechanical,28.0
2024-06-29,East-West, weather ,34.0
2024-06-29,East-West,staff,34.0
2024-06-29,East-West,signal,36.0
2024-06-29,East-West,accident,35.0
2024-06-29,Central,mechanical,34.0
2024-06-29,Central, weather ,32.0
2024-06-29,Central,traffic,42.0
2024-06-29,Central,staff,28.0
2024-06-29,Central,,
2024-06-29,Central,accident,41.0
2024-06-29,Coastal,mechanical,31.0
2024-06-29,Coastal, weather ,26.0
2024-06-29,Coastal,traffic,31.0
2024-06-29,Coastal,staff,35.0
2024-06-29,Coastal,signal,32.0
2024-06-29,Coastal,accident,48.0
2024-06-29,Mountain,mechanical,35.0
2024-06-29,Mountain, weather ,33.0
2024-06-29,Mountain,traffic,38.0
2024-06-29,Mountain,staff,36.0
